Compound,Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago,User
0.0,Tue Sep 18 00:47:04 +0000 2018,0.0,1.0,0.0,Surging floodwaters from Florence swept away part of a retaining wall holding back a pond of coal ash and have also… https://t.co/wQzbk0CgJk,2,@NYTimes
0.9361,Tue Sep 18 00:28:00 +0000 2018,0.0,0.54,0.46,"RT @poniewozik: Are you ready to PARTY
Are you ready to LIVE BLOG
Are you ready to KINDA CARE about the EMMMMMMYS
https://t.co/Tq1BIMkx4b",3,@NYTimes
-0.5994,Tue Sep 18 00:11:02 +0000 2018,0.214,0.712,0.075,RT @nytopinion: Trump and his allies believe that a certain class of men accused of sexual assault deserve impunity. The question now is ho…,4,@NYTimes
0.2023,Mon Sep 17 23:59:04 +0000 2018,0.104,0.76,0.136,Will the Emmys be a battle of former champions? Eyes are on “Game of Thrones” and “The Handmaid’s Tale.” Live updat… https://t.co/p3gkowwMIl,5,@NYTimes
0.5859,Mon Sep 17 23:48:06 +0000 2018,0.0,0.826,0.174,"Nearly 2 weeks after the primary, Lori Trahan has been declared the winner in the Third District of Massachusetts https://t.co/5L01ehE0Jg",6,@NYTimes
0.3818,Mon Sep 17 23:37:05 +0000 2018,0.0,0.867,0.133,"A year ago, Jenifer Lewis's red carpet look would have been a bold fashion statement. Now, it’s a political one.… https://t.co/Gct4pbIMsN",7,@NYTimes
0.0,Mon Sep 17 23:26:03 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/vll9dhtfRr,8,@NYTimes
0.3612,Mon Sep 17 23:11:04 +0000 2018,0.0,0.898,0.102,"RT @BCAppelbaum: One consequence of tariffs that doesn’t get much attention: Foreign companies are drawn to the U.S.

That may sound like a…",9,@NYTimes
0.0,Mon Sep 17 22:57:17 +0000 2018,0.0,1.0,0.0,Issa Rae! Donald Glover! Yvonne Strahovski! Kristen Bell! Here are all the looks from the Emmys red carpet. https://t.co/g9L1nH41Uy,10,@NYTimes
0.0,Mon Sep 17 22:45:04 +0000 2018,0.0,1.0,0.0,Breaking News: The U.S. will tax nearly half of all Chinese imports: President Trump announced tariffs on $200 bill… https://t.co/76RKMiyFYt,11,@NYTimes
-0.4019,Mon Sep 17 22:32:08 +0000 2018,0.162,0.838,0.0,Betting against cannabis stocks has come with large losses and big fees this summer https://t.co/zbbwzSpzma,12,@NYTimes
-0.34,Mon Sep 17 22:15:10 +0000 2018,0.217,0.652,0.13,Breaking News: The Supreme Court nominee Brett Kavanaugh and the woman who accused him of sexual assault will be ca… https://t.co/qkrqXKQlzT,13,@NYTimes
0.8689,Mon Sep 17 22:06:03 +0000 2018,0.0,0.62,0.38,"RT @mlooram: A beautiful and spot-on appreciation of dear Ruby Washington, the first African-American female staff photographer for The New…",14,@NYTimes
-0.3182,Mon Sep 17 21:53:03 +0000 2018,0.131,0.804,0.065,"Breaking News: The Trump administration announced a new cap of 30,000 for resettling refugees, the lowest number ye… https://t.co/nczCsexrOQ",15,@NYTimes
0.0,Mon Sep 17 21:41:06 +0000 2018,0.0,1.0,0.0,Hundreds of companies are patenting sea organisms' most exceptional genetic traits to make medicine and cosmetics https://t.co/k56Z2Ur4KV,16,@NYTimes
0.25,Mon Sep 17 21:40:09 +0000 2018,0.098,0.714,0.187,The actor Terry Crews said he had reached a settlement with the talent executive he accused of groping him https://t.co/2XmDwTsERL,17,@NYTimes
0.5859,Mon Sep 17 21:25:04 +0000 2018,0.133,0.586,0.281,"RT @NYTObits: Alan Abel, a hoaxer who in 1980 successfully convinced The Times that he was dead, now actually is (we're pretty sure) https:…",18,@NYTimes
0.6908,Mon Sep 17 21:10:04 +0000 2018,0.0,0.749,0.251,"""I like how she stood up for herself."" Sonia Sotomayor got an enthusiastic response from kids, especially Hispanic… https://t.co/OaHePWYwkD",19,@NYTimes
-0.1779,Mon Sep 17 20:55:03 +0000 2018,0.166,0.734,0.1,"Termites are the unloved freaks of the social insect world. But, as a new book makes clear, we have got termites al… https://t.co/6UyDsZlBSx",20,@NYTimes
0.0,Mon Sep 17 20:40:08 +0000 2018,0.0,1.0,0.0,"Photos: Hong Kong, after it was battered by Typhoon Mangkhut https://t.co/dsc47SPc24",21,@NYTimes
0.4588,Mon Sep 17 20:25:04 +0000 2018,0.0,0.75,0.25,The Emmy Awards are tonight. Here's what to expect. https://t.co/TvE4EcZ7l1,22,@NYTimes
-0.5859,Mon Sep 17 20:10:08 +0000 2018,0.167,0.833,0.0,Brett Kavanaugh said he was willing to speak with a Senate panel to answer assault allegations after his accuser sa… https://t.co/16ezZKuO01,23,@NYTimes
0.25,Mon Sep 17 20:06:51 +0000 2018,0.097,0.766,0.137,"President Trump defended Judge Brett Kavanaugh in light of an assault claim, but said he'd be willing to accept a d… https://t.co/Zk2d76Lkkk",24,@NYTimes
0.0,Mon Sep 17 20:02:04 +0000 2018,0.0,1.0,0.0,More than 40 bodies have been recovered from the wreckage of a gold miners’ bunkhouse after Typhoon Mangkhut set of… https://t.co/dXctBdY9fk,25,@NYTimes
0.0,Mon Sep 17 19:58:01 +0000 2018,0.0,1.0,0.0,"Wilmington, North Carolina, a city of about 119,000 residents, was virtually cutoff by rising floodwaters. Authorit… https://t.co/295gnzOZOz",26,@NYTimes
0.128,Mon Sep 17 19:47:57 +0000 2018,0.0,0.914,0.086,Ted Cruz’s campaign has been sending voters a fund-raising letter with a label suggesting it's a legal summons. Tha… https://t.co/UwGyz2aoTQ,27,@NYTimes
-0.3182,Mon Sep 17 19:38:04 +0000 2018,0.113,0.887,0.0,"RT @nytimesarts: Knausgaard's 400-page digression about Hitler in ""My Struggle"" is ""a grindingly sophomoric exercise that sits undigested u…",28,@NYTimes
0.4859,Mon Sep 17 19:28:04 +0000 2018,0.0,0.792,0.208,"Tekiah? More like tech-iah, are we right?
(Yeah, we'll show ourselves out.)
https://t.co/78tDxoPs8e",29,@NYTimes
0.4404,Mon Sep 17 19:18:04 +0000 2018,0.0,0.804,0.196,"Russia and Turkey said they'd create a demilitarized zone in Syria’s Idlib Province, the last significant piece of… https://t.co/amqSUfsfmT",30,@NYTimes
0.0,Mon Sep 17 19:08:06 +0000 2018,0.0,1.0,0.0,Surging floodwaters from Florence have swept away part of a retaining wall holding back a pond of coal ash – which… https://t.co/cNZ4XVj2LR,31,@NYTimes
0.0,Mon Sep 17 18:58:06 +0000 2018,0.0,1.0,0.0,"Michael Bloomberg says he may run for president as a Democrat. But his views on banks, police tactics and #MeToo co… https://t.co/h0V1l73Sug",32,@NYTimes
0.5719,Mon Sep 17 18:48:04 +0000 2018,0.098,0.684,0.218,RT @NYTSports: German soccer has had an awful year. Can it recover in time to win hosting rights for the 2024 European Championship? https:…,33,@NYTimes
0.0,Mon Sep 17 18:38:04 +0000 2018,0.0,1.0,0.0,"House Republicans will investigate reports that Brock Long, the administrator of FEMA, repeatedly misused governmen… https://t.co/RxoJu9PBrC",34,@NYTimes
-0.4019,Mon Sep 17 18:28:01 +0000 2018,0.137,0.863,0.0,"The saltmarsh sparrow is in trouble as the sea level keeps rising, pushing tides higher and higher. https://t.co/SFlDaFptBe",35,@NYTimes
-0.3182,Mon Sep 17 18:18:01 +0000 2018,0.108,0.892,0.0,RT @nytimesworld: Taiwan denounced accusations by China that it is recruiting students as spies: “How could average exchange students posse…,36,@NYTimes
0.4939,Mon Sep 17 18:08:04 +0000 2018,0.148,0.602,0.25,"How to help those affected by Typhoon Mangkhut: https://t.co/fksKlAFOqC
How to help those affected by Florence:… https://t.co/9wu0MYNnqS",37,@NYTimes
0.0,Mon Sep 17 17:58:03 +0000 2018,0.0,1.0,0.0,"President Trump's next round of tariffs on China will be ""coming soon,"" according to Larry Kudlow, his economic adv… https://t.co/dEqLpKf2N7",38,@NYTimes
0.1027,Mon Sep 17 17:48:02 +0000 2018,0.082,0.819,0.099,"RT @NYTmag: In the long-awaited final volume of his epic novel, Karl Ove Knausgaard confronts the central mystery of autobiographical ficti…",39,@NYTimes
0.0,Mon Sep 17 17:38:01 +0000 2018,0.0,1.0,0.0,"With the midterms fast approaching, Hillary Clinton has written a scathing critique of President Trump published in… https://t.co/8pP2X9nZBy",40,@NYTimes
-0.4767,Mon Sep 17 17:28:02 +0000 2018,0.134,0.866,0.0,"In years past, Obamacare was the stuff of Republican attack ads. This time around, it's Democrats who are running o… https://t.co/vX5ieun4vG",41,@NYTimes
-0.4939,Mon Sep 17 17:18:01 +0000 2018,0.144,0.856,0.0,"RT @NYTStyles: ""Up until recently, one of my only productive strategies for working with fear was dressing with intention"" https://t.co/Dyb…",42,@NYTimes
0.2235,Mon Sep 17 17:08:01 +0000 2018,0.0,0.924,0.076,"Before this week, Paul McCartney hadn't achieved a No. 1 album of his own in 36 years. To do it this time, he had t… https://t.co/Wpz9l5qIMY",43,@NYTimes
0.0,Mon Sep 17 16:58:06 +0000 2018,0.0,1.0,0.0,"RT @nytimesworld: “I’m not a king,” said Ethiopia's prime minister. “My ultimate objective is to see democratic elections in Ethiopia. If t…",44,@NYTimes
0.0,Mon Sep 17 16:48:08 +0000 2018,0.0,1.0,0.0,Their podcast is about blockchain. But it's also about what it means to be working mothers who are trying to make a… https://t.co/M2rdlQ6xAj,45,@NYTimes
0.0,Mon Sep 17 16:38:05 +0000 2018,0.0,1.0,0.0,He spent about 50 years collecting Abraham Lincoln memorabilia. Now Harold Holzer is auctioning off almost everythi… https://t.co/IfbCsrrS0o,46,@NYTimes
0.8516,Mon Sep 17 16:28:02 +0000 2018,0.0,0.672,0.328,"RT @KevinQ: Obviously @EliudKipchoge is the world's greatest marathoner, and he could absolutely win marathons while wearing cowboy boots.…",47,@NYTimes
0.0,Mon Sep 17 16:18:05 +0000 2018,0.0,1.0,0.0,"After Florence, days of record-breaking rain have pushed rivers over their banks. Water levels are unlikely to rece… https://t.co/GIKUrOEIDk",48,@NYTimes
-0.2732,Mon Sep 17 16:03:20 +0000 2018,0.104,0.896,0.0,"Rep. Chris Collins, who was indicted on insider trading charges last month, reversed course and planned to announce… https://t.co/5z5EQ7R4b3",49,@NYTimes
0.0,Mon Sep 17 15:58:03 +0000 2018,0.0,1.0,0.0,There were nearly 900 incidents last year in which someone was on the subway tracks or was hit by a train after get… https://t.co/LazalkKGyN,50,@NYTimes
0.0,Mon Sep 17 15:48:05 +0000 2018,0.0,1.0,0.0,"On the internet, we can vicariously consume more stuff than we could ever actually buy. Are unboxing videos elimina… https://t.co/VqWiB6SZIj",51,@NYTimes
0.0,Mon Sep 17 15:38:04 +0000 2018,0.0,1.0,0.0,"RT @nytopinion: Just as many Americans are fed up with the economic status quo, so too are they fed up with business as usual in foreign po…",52,@NYTimes
0.128,Mon Sep 17 15:28:05 +0000 2018,0.224,0.531,0.245,Australian authorities vowed to shut down a popular music festival after 2 people died of suspected drug overdoses… https://t.co/RvJyr1A0lk,53,@NYTimes
0.0,Mon Sep 17 15:18:02 +0000 2018,0.0,1.0,0.0,"RT @alexburnsNYT: Bloomberg says if he runs for president, it’ll be as a Democrat

He’s about to begin ads pummeling House Republicans

Fir…",54,@NYTimes
0.0,Mon Sep 17 15:08:01 +0000 2018,0.0,1.0,0.0,The trial of the Chicago police officer who shot Laquan McDonald is underway. Here's why Chicago is watching it so… https://t.co/IEZVs1CPGX,55,@NYTimes
0.0,Mon Sep 17 14:58:02 +0000 2018,0.0,1.0,0.0,"Marc Benioff, the billionaire who is buying Time magazine, explains why he's buying Time magazine  https://t.co/On8XArWfCZ",56,@NYTimes
0.0,Mon Sep 17 14:48:36 +0000 2018,0.0,1.0,0.0,"Florence's impact, in maps https://t.co/D5oUmcuT0u https://t.co/3n5bGPqHDI",57,@NYTimes
-0.5859,Mon Sep 17 14:46:43 +0000 2018,0.174,0.826,0.0,Breaking News: Judge Brett Kavanaugh said he was willing to speak with a Senate panel to answer assault allegations… https://t.co/T6UexK0GMu,58,@NYTimes
0.6249,Mon Sep 17 14:38:01 +0000 2018,0.0,0.779,0.221,RT @TimHerrera: We all want to be charming talkers who can work a room. Here are 3 steps to becoming one. https://t.co/J7A5E01AZy,59,@NYTimes
0.0,Mon Sep 17 14:29:04 +0000 2018,0.0,1.0,0.0,"In Rwanda, untreated strep throat can evolve into a life-threatening heart condition. A team of doctors travels the… https://t.co/O4wyAoCzy0",60,@NYTimes
-0.34,Mon Sep 17 14:18:31 +0000 2018,0.217,0.652,0.13,The woman who has accused Supreme Court nominee Brett Kavanaugh of sexual assault is willing to testify about her a… https://t.co/42A5jLRV59,61,@NYTimes
-0.1531,Mon Sep 17 14:14:03 +0000 2018,0.125,0.776,0.099,"North Korea is making nuclear fuel and building weapons as actively as ever, evidence suggests. But Kim Jong-un now… https://t.co/AnWCUqCoT0",62,@NYTimes
-0.8126,Mon Sep 17 14:00:05 +0000 2018,0.291,0.709,0.0,The center of Tropical Depression Florence has left the Carolinas. But the chaos that the storm unleashed is nowher… https://t.co/1ccA33RjNX,63,@NYTimes
0.0,Mon Sep 17 13:46:04 +0000 2018,0.0,1.0,0.0,People across Australia have bitten into store-bought strawberries in recent weeks and found needles hidden inside https://t.co/CCtztjmFZ2,64,@NYTimes
-0.7184,Mon Sep 17 13:30:13 +0000 2018,0.3,0.7,0.0,"Kellyanne Conway said the woman who accused Brett Kavanaugh of sexual assault ""will be heard"" https://t.co/IzXkZ0gNyU",65,@NYTimes
-0.4939,Mon Sep 17 13:14:02 +0000 2018,0.276,0.724,0.0,"Video: The North Carolina governor warned the ""risk to life is rising"" https://t.co/vFW8niIGK5",66,@NYTimes
0.0,Mon Sep 17 13:00:10 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/RLfhCySdeL https://t.co/A1piAVisgv,67,@NYTimes
0.7964,Mon Sep 17 12:44:06 +0000 2018,0.0,0.677,0.323,RT @TinaJordanNYT: I had the chance to ask reclusive author Robert Galbraith – good friend of @jk_rowling — a few questions about his Cormo…,68,@NYTimes
0.0,Mon Sep 17 12:30:13 +0000 2018,0.0,1.0,0.0,See inside Typhoon Mangkhut in 3-D  https://t.co/v8yLCgjxOy https://t.co/W4MgffJfDn,69,@NYTimes
-0.4215,Mon Sep 17 12:20:06 +0000 2018,0.123,0.877,0.0,"Eliud Kipchoge, who is widely regarded as the most dominant distance runner of the modern era, broke the world reco… https://t.co/hjOfk4QajI",70,@NYTimes
-0.9022,Mon Sep 17 12:11:03 +0000 2018,0.369,0.631,0.0,A man was killed by a shark off Cape Cod over the weekend in the first fatal shark attack in Massachusetts since 19… https://t.co/IEzMGvM011,71,@NYTimes
0.2023,Mon Sep 17 12:00:06 +0000 2018,0.0,0.904,0.096,"Your daily @DealBook Briefing:

• Top business donors break from the GOP. 

• Marc Benioff is the latest billionair… https://t.co/SG8TJ46iTZ",72,@NYTimes
0.5499,Mon Sep 17 11:45:07 +0000 2018,0.0,0.822,0.178,"""It's easy to say, 'I love God,' but put on your boots, get your hands dirty,"" said a pastor in flood-sunken New Be… https://t.co/aw2ftjMTiX",73,@NYTimes
-0.5719,Mon Sep 17 11:30:12 +0000 2018,0.198,0.802,0.0,"There's no doubt Tesla and Elon Musk have plenty of detractors, especially on Twitter. But many of those who believ… https://t.co/StcfVkEOMN",74,@NYTimes
-0.5994,Mon Sep 17 11:20:04 +0000 2018,0.213,0.722,0.065,"The man stood casually on the subway tracks, his face showing no sign of terror as he stared down a 360-ton train https://t.co/txN6Dgosce",75,@NYTimes
-0.6249,Mon Sep 17 11:11:05 +0000 2018,0.204,0.796,0.0,North Carolina is facing a statewide crisis as Hurricane Florence slowly ravages the South. Here's what's happening… https://t.co/1PV2hsHKQt,76,@NYTimes
0.0772,Mon Sep 17 11:00:18 +0000 2018,0.0,0.936,0.064,Molly Kelly fended off a challenge from the left this week to become the Democratic nominee for New Hampshire's gov… https://t.co/lP1OPuCuZw,77,@NYTimes
0.0772,Mon Sep 17 10:45:02 +0000 2018,0.086,0.812,0.102,"Soon-Yi Previn said starting a relationship with Woody Allen, who once dated her mother, created ""a moral dilemma"" https://t.co/bghcPMUss7",78,@NYTimes
0.0,Mon Sep 17 10:30:10 +0000 2018,0.106,0.787,0.106,"There has been another huge misinformation campaign online before an election, this time in Macedonia, and the U.S.… https://t.co/I2qWkVCs9B",79,@NYTimes
-0.2732,Mon Sep 17 10:20:11 +0000 2018,0.225,0.632,0.142,A woman who accuses Supreme Court nominee Brett M. Kavanaugh of sexually assaulting her when both were high school… https://t.co/R0FH6nzgBJ,80,@NYTimes
0.0,Mon Sep 17 10:10:02 +0000 2018,0.0,1.0,0.0,Michael Bloomberg may run for President as a Democrat. His views on policing and #MeToo could be a problem.… https://t.co/q4ZueDZJRy,81,@NYTimes
0.0,Mon Sep 17 10:00:09 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/qFjVAjZXqa https://t.co/2eee78gcDu,82,@NYTimes
0.0,Mon Sep 17 09:44:01 +0000 2018,0.0,1.0,0.0,"RT @nytimesworld: Museums are where we tell stories about ourselves -- about who we are as individuals, communities, nations, even as a spe…",83,@NYTimes
-0.3612,Mon Sep 17 09:41:05 +0000 2018,0.154,0.751,0.095,"""North Korea will highlight the discrepancy: 'Why do the American troops remain in Korea now that the war has ended… https://t.co/mye3xrsWOZ",84,@NYTimes
0.4939,Mon Sep 17 09:15:06 +0000 2018,0.083,0.744,0.174,RT @JackEwingNYT: I still say the evolution of the Beetle from Nazi propaganda project to counterculture phenomenon was the greatest rebran…,85,@NYTimes
0.5267,Mon Sep 17 09:00:17 +0000 2018,0.0,0.804,0.196,7 years after @sweden began giving ordinary Swedes the chance to be the more-or-less official voice of the nation o… https://t.co/sX5smUK5fn,86,@NYTimes
0.4019,Mon Sep 17 08:31:56 +0000 2018,0.0,0.856,0.144,"The first full-dress retrospective in North America devoted to the French painter Eugène Delacroix, a complex, enig… https://t.co/o3TiIOJ7QZ",87,@NYTimes
-0.128,Mon Sep 17 08:15:03 +0000 2018,0.199,0.664,0.137,How do companies regain public trust after something goes seriously wrong? We looked at how Tylenol responded after… https://t.co/SYCHe8Pq5D,88,@NYTimes
-0.6124,Mon Sep 17 08:00:11 +0000 2018,0.227,0.773,0.0,The Russia spy scandal has claimed another victim: debutantes. Organizers have pulled the plug on the annual Russia… https://t.co/SMN2h5Zhih,89,@NYTimes
-0.8523,Mon Sep 17 07:46:56 +0000 2018,0.341,0.659,0.0,"RT @stevenleemyers: In Yangjiang, broken glass, downed branches and the remains of a giant sign, but damage seems less severe than feared.…",90,@NYTimes
-0.3818,Mon Sep 17 07:45:05 +0000 2018,0.126,0.874,0.0,"More than 230,000 infants were treated in emergency rooms for injuries incurred while using infant walkers from 199… https://t.co/MFGUyGy6yl",91,@NYTimes
-0.34,Mon Sep 17 07:30:06 +0000 2018,0.112,0.888,0.0,The air travel disruptions that rippled across Asia from the storm continued into Monday. Some flights arrived at a… https://t.co/9aaUoDS7Hi,92,@NYTimes
0.8341,Mon Sep 17 07:15:03 +0000 2018,0.0,0.554,0.446,3 concrete tips that will help you become a more engaged — and enjoyable — conversation partner https://t.co/uwNnJLt7mj,93,@NYTimes
-0.6705,Mon Sep 17 07:00:04 +0000 2018,0.244,0.756,0.0,"As President Trump ratchets up the trade war with Beijing, Wall Street’s words are falling on deaf ears https://t.co/jfxngSxQAW",94,@NYTimes
0.7964,Mon Sep 17 06:59:48 +0000 2018,0.0,0.705,0.295,RT @davidenrich: This is my favorite page in today’s superb @nytimesbusiness section on the financial crisis’s 10th anniversary. https://t.…,95,@NYTimes
0.0,Mon Sep 17 06:45:02 +0000 2018,0.0,1.0,0.0,"A day after Typhoon Mangkhut tore through the Philippines, officials began to discover that the human toll from the… https://t.co/AHhlYa8wmm",96,@NYTimes
-0.2732,Mon Sep 17 06:30:07 +0000 2018,0.13,0.87,0.0,U.S. prosecutors have quietly dismissed charges against a former Senegalese government official in a Chinese energy… https://t.co/D8NiOQxkPz,97,@NYTimes
0.0,Mon Sep 17 06:15:05 +0000 2018,0.0,1.0,0.0,"After 5 elections over 17 years, costing about $1 billion, Afghanistan still lacks the most basic consensus on how… https://t.co/WbUAx9w1Ey",98,@NYTimes
-0.6243,Mon Sep 17 06:00:06 +0000 2018,0.17,0.83,0.0,"With the deal for Time, the Benioffs have picked up one of the most storied — but struggling — publications in the… https://t.co/A3h9pSGKYQ",99,@NYTimes
